account_id,owner_entity_id,owner_entity_type,account_type,currency,opened_at,status,home_branch,initial_balance,bank_id
ACCT-001349,CUST-001131,CUSTOMER,PAYMENT,VND,2025-05-22T10:59:59Z,ACTIVE,BR-221,15916014,BANK-VPB-005
ACCT-001350,CUST-001132,CUSTOMER,PAYMENT,VND,2025-07-17T04:59:59Z,ACTIVE,BR-228,3431078,BANK-ACB-004
ACCT-001351,CUST-001133,CUSTOMER,PAYMENT,VND,2024-12-25T07:59:59Z,ACTIVE,BR-382,170131200,BANK-VPB-005
ACCT-001352,CUST-001134,CUSTOMER,SAVINGS,VND,2025-01-26T09:59:59Z,ACTIVE,BR-553,4718981,BANK-TCB-002
ACCT-001353,CUST-001135,CUSTOMER,PAYMENT,VND,2022-03-13T02:59:59Z,ACTIVE,BR-490,32472236,BANK-VPB-005
ACCT-001354,CUST-001136,CUSTOMER,PAYMENT,VND,2024-06-16T04:59:59Z,ACTIVE,BR-988,9751179,BANK-MBB-003
ACCT-001355,CUST-001137,CUSTOMER,SAVINGS,VND,2025-05-02T01:59:59Z,ACTIVE,BR-118,12618463,BANK-VPB-005
ACCT-001356,CUST-001138,CUSTOMER,PAYMENT,VND,2024-09-29T10:59:59Z,ACTIVE,BR-996,143126117,BANK-VPB-005
ACCT-001357,CUST-001139,CUSTOMER,PAYMENT,VND,2023-12-21T08:59:59Z,ACTIVE,BR-896,67002851,BANK-TCB-002
ACCT-001358,CUST-001140,CUSTOMER,PAYMENT,VND,2025-08-28T04:59:59Z,ACTIVE,BR-999,30349851,BANK-MBB-003
ACCT-001359,CUST-001141,CUSTOMER,PAYMENT,VND,2023-06-12T03:59:59Z,ACTIVE,BR-217,27446812,BANK-VCB-001
ACCT-001360,CUST-001142,CUSTOMER,PAYMENT,VND,2021-12-20T10:59:59Z,ACTIVE,BR-381,72973892,BANK-TCB-002
ACCT-001361,CUST-001142,CUSTOMER,SAVINGS,VND,2024-04-06T06:59:59Z,ACTIVE,BR-202,61527071,BANK-VCB-001
ACCT-001362,CUST-001143,CUSTOMER,PAYMENT,VND,2025-06-16T23:59:59Z,ACTIVE,BR-974,34583465,BANK-VCB-001
ACCT-001363,CUST-001144,CUSTOMER,PAYMENT,VND,2024-11-05T02:59:59Z,ACTIVE,BR-279,62769234,BANK-TCB-002
ACCT-001364,CUST-001144,CUSTOMER,PAYMENT,VND,2022-05-08T02:59:59Z,ACTIVE,BR-905,37355231,BANK-VPB-005
ACCT-001365,CUST-001145,CUSTOMER,PAYMENT,VND,2025-10-01T04:59:59Z,ACTIVE,BR-234,71345620,BANK-MBB-003
ACCT-001366,CUST-001146,CUSTOMER,SAVINGS,VND,2024-12-11T00:59:59Z,ACTIVE,BR-123,26281960,BANK-MBB-003
ACCT-001367,CUST-001147,CUSTOMER,PAYMENT,VND,2022-09-01T23:59:59Z,ACTIVE,BR-959,31484198,BANK-ACB-004
ACCT-001368,CUST-001148,CUSTOMER,PAYMENT,VND,2025-07-10T07:59:59Z,ACTIVE,BR-139,71194860,BANK-MBB-003
ACCT-001369,CUST-001149,CUSTOMER,PAYMENT,VND,2024-07-12T01:59:59Z,ACTIVE,BR-787,40885192,BANK-VCB-001
ACCT-001370,CUST-001150,CUSTOMER,SAVINGS,VND,2023-04-03T04:59:59Z,ACTIVE,BR-839,70534059,BANK-VPB-005
ACCT-001371,CUST-001151,CUSTOMER,PAYMENT,VND,2023-09-11T02:59:59Z,ACTIVE,BR-923,10105391,BANK-TCB-002
ACCT-001372,CUST-001152,CUSTOMER,PAYMENT,VND,2025-08-17T00:59:59Z,ACTIVE,BR-992,81572643,BANK-TCB-002
ACCT-001373,CUST-001153,CUSTOMER,PAYMENT,VND,2025-09-18T03:59:59Z,ACTIVE,BR-996,36209436,BANK-MBB-003
ACCT-001374,CUST-001154,CUSTOMER,PAYMENT,VND,2025-01-29T09:59:59Z,ACTIVE,BR-758,30086651,BANK-ACB-004
ACCT-001375,CUST-001155,CUSTOMER,SAVINGS,VND,2025-01-06T11:59:59Z,ACTIVE,BR-787,31673215,BANK-VPB-005
ACCT-001376,CUST-001156,CUSTOMER,PAYMENT,VND,2021-12-03T23:59:59Z,ACTIVE,BR-858,15806899,BANK-MBB-003
ACCT-001377,CUST-001157,CUSTOMER,PAYMENT,VND,2024-05-20T11:59:59Z,ACTIVE,BR-854,52647743,BANK-TCB-002
ACCT-001378,CUST-001158,CUSTOMER,PAYMENT,VND,2024-09-18T03:59:59Z,ACTIVE,BR-668,177370009,BANK-MBB-003
ACCT-001379,CUST-001158,CUSTOMER,SAVINGS,VND,2025-06-30T07:59:59Z,ACTIVE,BR-628,48385220,BANK-ACB-004
ACCT-001380,CUST-001159,CUSTOMER,PAYMENT,VND,2025-03-28T03:59:59Z,ACTIVE,BR-311,74168245,BANK-ACB-004
ACCT-001381,CUST-001159,CUSTOMER,SAVINGS,VND,2024-08-28T09:59:59Z,ACTIVE,BR-121,48327000,BANK-VPB-005
ACCT-001382,CUST-001160,CUSTOMER,PAYMENT,VND,2021-10-22T23:59:59Z,ACTIVE,BR-327,17263279,BANK-VCB-001
ACCT-001383,CUST-001161,CUSTOMER,PAYMENT,VND,2023-11-21T00:59:59Z,ACTIVE,BR-452,6672794,BANK-ACB-004
ACCT-001384,CUST-001162,CUSTOMER,PAYMENT,VND,2025-05-23T06:59:59Z,ACTIVE,BR-173,63645553,BANK-TCB-002
ACCT-001385,CUST-001163,CUSTOMER,PAYMENT,VND,2023-12-20T03:59:59Z,ACTIVE,BR-160,43645806,BANK-TCB-002
ACCT-001386,CUST-001164,CUSTOMER,SAVINGS,VND,2022-10-04T03:59:59Z,ACTIVE,BR-444,180241334,BANK-ACB-004
ACCT-001387,CUST-001165,CUSTOMER,PAYMENT,VND,2024-07-31T11:59:59Z,ACTIVE,BR-248,35762338,BANK-VPB-005
ACCT-001388,CUST-001166,CUSTOMER,PAYMENT,VND,2025-09-07T07:59:59Z,ACTIVE,BR-338,57901528,BANK-VCB-001
ACCT-001389,CUST-001167,CUSTOMER,PAYMENT,VND,2025-09-25T00:59:59Z,ACTIVE,BR-648,48901264,BANK-VPB-005
ACCT-001390,CUST-001168,CUSTOMER,PAYMENT,VND,2021-05-11T06:59:59Z,ACTIVE,BR-224,24263924,BANK-ACB-004
ACCT-001391,CUST-001169,CUSTOMER,PAYMENT,VND,2025-08-02T04:59:59Z,ACTIVE,BR-412,22125715,BANK-VPB-005
ACCT-001392,CUST-001170,CUSTOMER,PAYMENT,VND,2024-02-08T05:59:59Z,ACTIVE,BR-554,11099338,BANK-VPB-005
ACCT-001393,CUST-001170,CUSTOMER,PAYMENT,VND,2022-05-13T01:59:59Z,ACTIVE,BR-870,4239985,BANK-TCB-002
ACCT-001394,CUST-001171,CUSTOMER,PAYMENT,VND,2023-06-09T06:59:59Z,ACTIVE,BR-997,40109459,BANK-TCB-002
ACCT-001395,CUST-001172,CUSTOMER,PAYMENT,VND,2025-03-30T10:59:59Z,ACTIVE,BR-461,26471975,BANK-ACB-004
ACCT-001396,CUST-001173,CUSTOMER,PAYMENT,VND,2023-07-17T08:59:59Z,ACTIVE,BR-151,54218509,BANK-VPB-005
ACCT-001397,CUST-001173,CUSTOMER,PAYMENT,VND,2025-10-08T10:59:59Z,ACTIVE,BR-201,8909854,BANK-VPB-005
ACCT-001398,CUST-001174,CUSTOMER,PAYMENT,VND,2023-05-25T04:59:59Z,ACTIVE,BR-847,99740918,BANK-VPB-005
ACCT-001399,CUST-001174,CUSTOMER,PAYMENT,VND,2022-05-25T10:59:59Z,ACTIVE,BR-341,15470378,BANK-MBB-003
ACCT-001400,CUST-001175,CUSTOMER,PAYMENT,VND,2025-05-26T07:59:59Z,ACTIVE,BR-330,57198158,BANK-ACB-004
ACCT-001401,CUST-001176,CUSTOMER,PAYMENT,VND,2024-03-04T08:59:59Z,ACTIVE,BR-772,163870178,BANK-MBB-003
ACCT-001402,CUST-001177,CUSTOMER,SAVINGS,VND,2023-05-02T07:59:59Z,ACTIVE,BR-839,182161345,BANK-VCB-001
ACCT-001403,CUST-001178,CUSTOMER,SAVINGS,VND,2023-07-11T03:59:59Z,ACTIVE,BR-173,57551201,BANK-TCB-002
ACCT-001404,CUST-001179,CUSTOMER,PAYMENT,VND,2024-10-19T00:59:59Z,ACTIVE,BR-548,50123428,BANK-MBB-003
ACCT-001405,CUST-001180,CUSTOMER,PAYMENT,VND,2023-08-15T06:59:59Z,ACTIVE,BR-455,48165961,BANK-MBB-003
ACCT-001406,CUST-001181,CUSTOMER,PAYMENT,VND,2025-03-27T10:59:59Z,ACTIVE,BR-222,42029337,BANK-VPB-005
ACCT-001407,CUST-001182,CUSTOMER,PAYMENT,VND,2023-10-26T09:59:59Z,ACTIVE,BR-671,8123790,BANK-VCB-001
ACCT-001408,CUST-001182,CUSTOMER,PAYMENT,VND,2024-10-03T03:59:59Z,ACTIVE,BR-733,2916289,BANK-TCB-002
ACCT-001409,CUST-001183,CUSTOMER,PAYMENT,VND,2025-07-18T05:59:59Z,ACTIVE,BR-819,76464289,BANK-MBB-003
ACCT-001410,CUST-001183,CUSTOMER,PAYMENT,VND,2025-01-25T00:59:59Z,ACTIVE,BR-885,73786515,BANK-TCB-002
ACCT-001411,CUST-001184,CUSTOMER,PAYMENT,VND,2025-07-28T03:59:59Z,ACTIVE,BR-482,65749554,BANK-MBB-003
ACCT-001412,CUST-001185,CUSTOMER,PAYMENT,VND,2025-10-09T08:59:59Z,ACTIVE,BR-118,25154268,BANK-MBB-003
ACCT-001413,CUST-001186,CUSTOMER,PAYMENT,VND,2023-11-26T02:59:59Z,ACTIVE,BR-525,95560097,BANK-TCB-002
ACCT-001414,CUST-001187,CUSTOMER,PAYMENT,VND,2025-04-06T02:59:59Z,ACTIVE,BR-214,35950683,BANK-ACB-004
ACCT-001415,CUST-001188,CUSTOMER,PAYMENT,VND,2023-12-02T05:59:59Z,ACTIVE,BR-764,143961912,BANK-VCB-001
ACCT-001416,CUST-001189,CUSTOMER,PAYMENT,VND,2025-02-24T07:59:59Z,ACTIVE,BR-275,5782896,BANK-MBB-003
ACCT-001417,CUST-001190,CUSTOMER,SAVINGS,VND,2025-09-29T07:59:59Z,ACTIVE,BR-252,57686778,BANK-TCB-002
ACCT-001418,CUST-001191,CUSTOMER,PAYMENT,VND,2023-03-09T01:59:59Z,ACTIVE,BR-388,47922557,BANK-ACB-004
ACCT-001419,CUST-001192,CUSTOMER,PAYMENT,VND,2024-02-18T03:59:59Z,ACTIVE,BR-602,56124629,BANK-ACB-004
ACCT-001420,CUST-001193,CUSTOMER,PAYMENT,VND,2025-09-30T01:59:59Z,ACTIVE,BR-353,14323112,BANK-VPB-005
ACCT-001421,CUST-001194,CUSTOMER,PAYMENT,VND,2024-06-26T07:59:59Z,ACTIVE,BR-732,42492737,BANK-VCB-001
ACCT-001422,CUST-001195,CUSTOMER,PAYMENT,VND,2025-08-29T08:59:59Z,ACTIVE,BR-586,57499010,BANK-MBB-003
ACCT-001423,CUST-001196,CUSTOMER,PAYMENT,VND,2024-07-05T02:59:59Z,ACTIVE,BR-267,50092418,BANK-ACB-004
ACCT-001424,CUST-001197,CUSTOMER,PAYMENT,VND,2024-09-24T04:59:59Z,ACTIVE,BR-236,97617919,BANK-ACB-004
ACCT-001425,CUST-001198,CUSTOMER,SAVINGS,VND,2025-04-16T00:59:59Z,ACTIVE,BR-947,77287628,BANK-VPB-005
ACCT-001426,CUST-001199,CUSTOMER,PAYMENT,VND,2023-09-27T05:59:59Z,ACTIVE,BR-313,13256068,BANK-VCB-001
ACCT-001427,CUST-001200,CUSTOMER,PAYMENT,VND,2024-11-13T00:59:59Z,ACTIVE,BR-290,63958287,BANK-TCB-002
ACCT-001428,CUST-001201,CUSTOMER,PAYMENT,VND,2021-09-17T10:59:59Z,ACTIVE,BR-457,64416869,BANK-ACB-004
ACCT-001429,CUST-001202,CUSTOMER,PAYMENT,VND,2022-01-28T03:59:59Z,ACTIVE,BR-124,69309567,BANK-TCB-002
ACCT-001430,CUST-001203,CUSTOMER,SAVINGS,VND,2024-04-02T02:59:59Z,ACTIVE,BR-702,7922596,BANK-ACB-004
ACCT-001431,CUST-001204,CUSTOMER,PAYMENT,VND,2024-09-05T08:59:59Z,ACTIVE,BR-571,63410842,BANK-TCB-002
ACCT-001432,CUST-001205,CUSTOMER,PAYMENT,VND,2025-01-28T02:59:59Z,ACTIVE,BR-326,11711464,BANK-ACB-004
ACCT-001433,CUST-001205,CUSTOMER,PAYMENT,VND,2025-08-13T08:59:59Z,ACTIVE,BR-825,28206922,BANK-TCB-002
ACCT-001434,CUST-001206,CUSTOMER,SAVINGS,VND,2023-03-21T09:59:59Z,ACTIVE,BR-996,77565912,BANK-VPB-005
ACCT-001435,CUST-001206,CUSTOMER,SAVINGS,VND,2024-10-23T06:59:59Z,ACTIVE,BR-984,92163475,BANK-MBB-003
ACCT-001436,CUST-001207,CUSTOMER,PAYMENT,VND,2023-10-13T02:59:59Z,ACTIVE,BR-615,14966124,BANK-VCB-001
ACCT-001437,CUST-001208,CUSTOMER,PAYMENT,VND,2023-06-30T10:59:59Z,ACTIVE,BR-638,6927196,BANK-VPB-005
ACCT-001438,CUST-001209,CUSTOMER,PAYMENT,VND,2025-02-03T04:59:59Z,ACTIVE,BR-461,2465397,BANK-VCB-001
ACCT-001439,CUST-001210,CUSTOMER,PAYMENT,VND,2025-05-17T11:59:59Z,ACTIVE,BR-406,67043711,BANK-TCB-002
ACCT-001440,CUST-001211,CUSTOMER,PAYMENT,VND,2024-03-09T07:59:59Z,ACTIVE,BR-735,3267483,BANK-VCB-001
ACCT-001441,CUST-001212,CUSTOMER,SAVINGS,VND,2023-11-18T06:59:59Z,ACTIVE,BR-339,26970673,BANK-VPB-005
ACCT-001442,CUST-001213,CUSTOMER,SAVINGS,VND,2023-10-01T11:59:59Z,ACTIVE,BR-975,18311108,BANK-ACB-004
ACCT-001443,CUST-001214,CUSTOMER,PAYMENT,VND,2025-07-05T10:59:59Z,ACTIVE,BR-555,10445637,BANK-VPB-005
ACCT-001444,CUST-001215,CUSTOMER,PAYMENT,VND,2025-09-06T08:59:59Z,ACTIVE,BR-762,54443258,BANK-TCB-002
ACCT-001445,CUST-001216,CUSTOMER,PAYMENT,VND,2025-05-03T10:59:59Z,ACTIVE,BR-336,65791870,BANK-ACB-004
ACCT-001446,CUST-001217,CUSTOMER,SAVINGS,VND,2023-02-06T02:59:59Z,ACTIVE,BR-344,22191357,BANK-ACB-004
ACCT-001447,CUST-001218,CUSTOMER,SAVINGS,VND,2023-01-15T11:59:59Z,ACTIVE,BR-111,53485572,BANK-MBB-003
ACCT-001448,CUST-001219,CUSTOMER,PAYMENT,VND,2025-08-01T07:59:59Z,ACTIVE,BR-336,31272937,BANK-VPB-005
ACCT-001449,CUST-001220,CUSTOMER,PAYMENT,VND,2024-08-14T23:59:59Z,ACTIVE,BR-252,133330483,BANK-MBB-003
ACCT-001450,CUST-001221,CUSTOMER,PAYMENT,VND,2024-12-03T01:59:59Z,ACTIVE,BR-711,11273673,BANK-ACB-004
ACCT-001451,CUST-001221,CUSTOMER,SAVINGS,VND,2024-02-03T06:59:59Z,ACTIVE,BR-843,10242827,BANK-VPB-005
ACCT-001452,CUST-001222,CUSTOMER,PAYMENT,VND,2025-05-05T09:59:59Z,ACTIVE,BR-482,148644071,BANK-TCB-002
ACCT-001453,CUST-001223,CUSTOMER,PAYMENT,VND,2022-04-11T05:59:59Z,ACTIVE,BR-665,1173337,BANK-TCB-002
ACCT-001454,CUST-001224,CUSTOMER,PAYMENT,VND,2024-12-05T07:59:59Z,ACTIVE,BR-795,55867502,BANK-TCB-002
ACCT-001455,CUST-001225,CUSTOMER,PAYMENT,VND,2024-11-09T05:59:59Z,ACTIVE,BR-433,96489385,BANK-ACB-004
ACCT-001456,CUST-001225,CUSTOMER,PAYMENT,VND,2024-09-12T07:59:59Z,ACTIVE,BR-969,57926763,BANK-TCB-002
ACCT-001457,CUST-001226,CUSTOMER,SAVINGS,VND,2024-07-23T04:59:59Z,ACTIVE,BR-323,12043292,BANK-MBB-003
ACCT-001458,CUST-001227,CUSTOMER,PAYMENT,VND,2023-04-02T02:59:59Z,ACTIVE,BR-302,163246321,BANK-TCB-002
ACCT-001459,CUST-001228,CUSTOMER,PAYMENT,VND,2025-09-08T10:59:59Z,ACTIVE,BR-691,8394747,BANK-VPB-005
ACCT-001460,CUST-001229,CUSTOMER,PAYMENT,VND,2024-08-17T11:59:59Z,ACTIVE,BR-566,170736424,BANK-VCB-001
ACCT-001461,CUST-001230,CUSTOMER,PAYMENT,VND,2024-01-05T08:59:59Z,ACTIVE,BR-403,65100809,BANK-ACB-004
ACCT-001462,CUST-001230,CUSTOMER,PAYMENT,VND,2023-11-20T04:59:59Z,ACTIVE,BR-795,40146796,BANK-VCB-001
ACCT-001463,CUST-001231,CUSTOMER,SAVINGS,VND,2025-06-08T09:59:59Z,ACTIVE,BR-839,64339624,BANK-VCB-001
ACCT-001464,CUST-001232,CUSTOMER,PAYMENT,VND,2025-06-16T03:59:59Z,ACTIVE,BR-236,11452897,BANK-VPB-005
ACCT-001465,CUST-001233,CUSTOMER,PAYMENT,VND,2025-05-15T10:59:59Z,ACTIVE,BR-522,22015331,BANK-VPB-005
ACCT-001466,CUST-001234,CUSTOMER,PAYMENT,VND,2023-12-16T06:59:59Z,ACTIVE,BR-818,84093279,BANK-VCB-001
ACCT-001467,CUST-001235,CUSTOMER,PAYMENT,VND,2025-08-24T23:59:59Z,ACTIVE,BR-843,98943929,BANK-VCB-001
ACCT-001468,CUST-001236,CUSTOMER,SAVINGS,VND,2024-05-24T00:59:59Z,ACTIVE,BR-511,68218068,BANK-ACB-004
ACCT-001469,CUST-001237,CUSTOMER,PAYMENT,VND,2024-02-15T23:59:59Z,ACTIVE,BR-125,52990607,BANK-VCB-001
ACCT-001470,CUST-001238,CUSTOMER,PAYMENT,VND,2024-11-18T10:59:59Z,ACTIVE,BR-322,46333111,BANK-TCB-002
ACCT-001471,CUST-001239,CUSTOMER,PAYMENT,VND,2022-04-05T02:59:59Z,ACTIVE,BR-130,29250074,BANK-TCB-002
ACCT-001472,CUST-001240,CUSTOMER,SAVINGS,VND,2023-08-17T01:59:59Z,ACTIVE,BR-290,50122143,BANK-ACB-004
ACCT-001473,CUST-001241,CUSTOMER,PAYMENT,VND,2021-07-12T01:59:59Z,ACTIVE,BR-469,8112261,BANK-TCB-002
ACCT-001474,CUST-001242,CUSTOMER,PAYMENT,VND,2022-06-27T08:59:59Z,ACTIVE,BR-682,1837494,BANK-TCB-002
ACCT-001475,CUST-001243,CUSTOMER,PAYMENT,VND,2022-07-19T03:59:59Z,ACTIVE,BR-199,49203617,BANK-MBB-003
ACCT-001476,CUST-001244,CUSTOMER,PAYMENT,VND,2024-03-03T04:59:59Z,ACTIVE,BR-410,34567095,BANK-ACB-004
ACCT-001477,CUST-001245,CUSTOMER,PAYMENT,VND,2025-09-25T04:59:59Z,ACTIVE,BR-517,83455596,BANK-TCB-002
ACCT-001478,CUST-001245,CUSTOMER,SAVINGS,VND,2025-09-18T08:59:59Z,ACTIVE,BR-256,52759664,BANK-ACB-004
ACCT-001479,CUST-001246,CUSTOMER,PAYMENT,VND,2021-07-01T10:59:59Z,ACTIVE,BR-393,28715699,BANK-VCB-001
ACCT-001480,CUST-001247,CUSTOMER,PAYMENT,VND,2021-05-25T05:59:59Z,ACTIVE,BR-622,34719945,BANK-TCB-002
ACCT-001481,CUST-001248,CUSTOMER,PAYMENT,VND,2023-03-28T07:59:59Z,ACTIVE,BR-140,43928050,BANK-ACB-004
ACCT-001482,CUST-001249,CUSTOMER,PAYMENT,VND,2025-07-02T23:59:59Z,ACTIVE,BR-665,78439659,BANK-VCB-001
ACCT-001483,CUST-001250,CUSTOMER,SAVINGS,VND,2025-07-23T11:59:59Z,ACTIVE,BR-364,12591420,BANK-VCB-001
ACCT-001484,CUST-001251,CUSTOMER,PAYMENT,VND,2022-11-08T06:59:59Z,ACTIVE,BR-775,19031288,BANK-TCB-002
ACCT-001485,CUST-001252,CUSTOMER,SAVINGS,VND,2025-02-11T07:59:59Z,ACTIVE,BR-827,12243018,BANK-ACB-004
ACCT-001486,CUST-001253,CUSTOMER,PAYMENT,VND,2024-06-12T06:59:59Z,ACTIVE,BR-293,77332351,BANK-VCB-001
ACCT-001487,CUST-001254,CUSTOMER,SAVINGS,VND,2023-02-21T09:59:59Z,ACTIVE,BR-906,139908152,BANK-VPB-005
ACCT-001488,CUST-001254,CUSTOMER,PAYMENT,VND,2023-06-01T09:59:59Z,ACTIVE,BR-177,144102670,BANK-MBB-003
ACCT-001489,CUST-001255,CUSTOMER,PAYMENT,VND,2025-07-28T10:59:59Z,ACTIVE,BR-317,86687002,BANK-MBB-003
ACCT-001490,CUST-001256,CUSTOMER,SAVINGS,VND,2024-11-03T01:59:59Z,ACTIVE,BR-335,65602795,BANK-VCB-001
ACCT-001491,CUST-001257,CUSTOMER,SAVINGS,VND,2025-08-27T10:59:59Z,ACTIVE,BR-337,8781598,BANK-TCB-002
ACCT-001492,CUST-001258,CUSTOMER,PAYMENT,VND,2020-09-11T23:59:59Z,ACTIVE,BR-783,17133336,BANK-MBB-003
ACCT-001493,CUST-001259,CUSTOMER,PAYMENT,VND,2025-04-13T01:59:59Z,ACTIVE,BR-419,61081471,BANK-VPB-005
ACCT-001494,CUST-001260,CUSTOMER,PAYMENT,VND,2023-06-27T11:59:59Z,ACTIVE,BR-310,40437069,BANK-TCB-002
ACCT-001495,CUST-001261,CUSTOMER,SAVINGS,VND,2021-04-06T23:59:59Z,ACTIVE,BR-496,96487069,BANK-VPB-005
ACCT-001496,CUST-001262,CUSTOMER,PAYMENT,VND,2024-06-12T01:59:59Z,ACTIVE,BR-365,30497877,BANK-TCB-002
ACCT-001497,CUST-001263,CUSTOMER,PAYMENT,VND,2025-09-17T00:59:59Z,ACTIVE,BR-195,45046269,BANK-TCB-002
ACCT-001498,CUST-001263,CUSTOMER,PAYMENT,VND,2025-01-15T06:59:59Z,ACTIVE,BR-422,58254814,BANK-ACB-004
ACCT-001499,CUST-001264,CUSTOMER,PAYMENT,VND,2025-06-29T06:59:59Z,ACTIVE,BR-825,47507070,BANK-VCB-001
ACCT-001500,CUST-001265,CUSTOMER,SAVINGS,VND,2023-03-02T04:59:59Z,ACTIVE,BR-294,12392726,BANK-ACB-004
ACCT-001501,CUST-001266,CUSTOMER,PAYMENT,VND,2024-09-22T03:59:59Z,ACTIVE,BR-569,20542818,BANK-VPB-005
ACCT-001502,CUST-001267,CUSTOMER,SAVINGS,VND,2021-02-26T03:59:59Z,ACTIVE,BR-216,14094669,BANK-ACB-004
ACCT-001503,CUST-001268,CUSTOMER,PAYMENT,VND,2024-10-09T02:59:59Z,ACTIVE,BR-824,98575657,BANK-TCB-002
ACCT-001504,CUST-001268,CUSTOMER,SAVINGS,VND,2025-10-13T04:59:59Z,ACTIVE,BR-226,72888853,BANK-MBB-003
ACCT-001505,CUST-001269,CUSTOMER,PAYMENT,VND,2024-07-19T01:59:59Z,ACTIVE,BR-500,41375987,BANK-VCB-001
ACCT-001506,CUST-001270,CUSTOMER,PAYMENT,VND,2025-08-12T11:59:59Z,ACTIVE,BR-892,41389482,BANK-TCB-002
ACCT-001507,CUST-001271,CUSTOMER,PAYMENT,VND,2024-09-07T10:59:59Z,ACTIVE,BR-923,92656827,BANK-VCB-001
ACCT-001508,CUST-001272,CUSTOMER,SAVINGS,VND,2023-09-02T23:59:59Z,ACTIVE,BR-234,77017392,BANK-VPB-005
ACCT-001509,CUST-001272,CUSTOMER,PAYMENT,VND,2024-09-14T02:59:59Z,ACTIVE,BR-177,23355172,BANK-TCB-002
ACCT-001510,CUST-001273,CUSTOMER,PAYMENT,VND,2025-07-13T02:59:59Z,ACTIVE,BR-359,65363965,BANK-VCB-001
ACCT-001511,CUST-001274,CUSTOMER,PAYMENT,VND,2025-04-10T10:59:59Z,ACTIVE,BR-519,90013752,BANK-VPB-005
ACCT-001512,CUST-001275,CUSTOMER,PAYMENT,VND,2025-08-23T01:59:59Z,ACTIVE,BR-520,29018969,BANK-VCB-001
ACCT-001513,CUST-001275,CUSTOMER,SAVINGS,VND,2025-08-03T02:59:59Z,ACTIVE,BR-241,47960011,BANK-VCB-001
ACCT-001514,CUST-001276,CUSTOMER,SAVINGS,VND,2024-09-21T04:59:59Z,ACTIVE,BR-649,64273622,BANK-TCB-002
ACCT-001515,CUST-001277,CUSTOMER,PAYMENT,VND,2023-04-28T07:59:59Z,ACTIVE,BR-222,10976501,BANK-TCB-002
ACCT-001516,CUST-001278,CUSTOMER,SAVINGS,VND,2022-02-23T09:59:59Z,ACTIVE,BR-535,66464334,BANK-VPB-005
ACCT-001517,CUST-001279,CUSTOMER,SAVINGS,VND,2023-07-15T07:59:59Z,ACTIVE,BR-836,61264614,BANK-MBB-003
ACCT-001518,CUST-001280,CUSTOMER,PAYMENT,VND,2024-04-09T01:59:59Z,ACTIVE,BR-720,12429231,BANK-ACB-004
ACCT-001519,CUST-001281,CUSTOMER,SAVINGS,VND,2023-05-15T04:59:59Z,ACTIVE,BR-207,26197371,BANK-VCB-001
ACCT-001520,CUST-001281,CUSTOMER,PAYMENT,VND,2024-10-05T11:59:59Z,ACTIVE,BR-977,15614454,BANK-ACB-004
ACCT-001521,CUST-001282,CUSTOMER,PAYMENT,VND,2023-07-17T04:59:59Z,ACTIVE,BR-834,55430390,BANK-ACB-004
ACCT-001522,CUST-001283,CUSTOMER,PAYMENT,VND,2024-03-18T08:59:59Z,ACTIVE,BR-374,2254121,BANK-TCB-002
ACCT-001523,CUST-001283,CUSTOMER,PAYMENT,VND,2023-01-19T08:59:59Z,ACTIVE,BR-168,9499279,BANK-VPB-005
ACCT-001524,CUST-001284,CUSTOMER,PAYMENT,VND,2022-11-03T03:59:59Z,ACTIVE,BR-744,67022612,BANK-VPB-005
ACCT-001525,CUST-001285,CUSTOMER,PAYMENT,VND,2023-10-19T01:59:59Z,ACTIVE,BR-427,10901907,BANK-ACB-004
ACCT-001526,CUST-001286,CUSTOMER,SAVINGS,VND,2022-07-05T03:59:59Z,ACTIVE,BR-431,10781516,BANK-VPB-005
ACCT-001527,CUST-001287,CUSTOMER,SAVINGS,VND,2024-05-12T07:59:59Z,ACTIVE,BR-496,74023743,BANK-VCB-001
ACCT-001528,CUST-001288,CUSTOMER,PAYMENT,VND,2022-04-26T02:59:59Z,ACTIVE,BR-627,78639265,BANK-ACB-004
ACCT-001529,CUST-001289,CUSTOMER,PAYMENT,VND,2025-10-04T08:59:59Z,ACTIVE,BR-885,78110964,BANK-MBB-003
ACCT-001530,CUST-001290,CUSTOMER,PAYMENT,VND,2022-10-09T05:59:59Z,ACTIVE,BR-874,57098698,BANK-VPB-005
ACCT-001531,CUST-001291,CUSTOMER,PAYMENT,VND,2024-09-27T08:59:59Z,ACTIVE,BR-207,6294448,BANK-TCB-002
ACCT-001532,CUST-001292,CUSTOMER,PAYMENT,VND,2025-03-06T08:59:59Z,ACTIVE,BR-914,60284940,BANK-VCB-001
ACCT-001533,CUST-001293,CUSTOMER,PAYMENT,VND,2025-09-18T06:59:59Z,ACTIVE,BR-192,76557346,BANK-VPB-005
ACCT-001534,CUST-001294,CUSTOMER,SAVINGS,VND,2025-03-25T01:59:59Z,ACTIVE,BR-307,34582933,BANK-TCB-002
ACCT-001535,CUST-001295,CUSTOMER,PAYMENT,VND,2024-08-04T06:59:59Z,ACTIVE,BR-605,47873541,BANK-VPB-005
ACCT-001536,CUST-001296,CUSTOMER,PAYMENT,VND,2025-02-15T02:59:59Z,ACTIVE,BR-958,18573040,BANK-TCB-002
