transaction_id,source_account_ref,source_account_type,source_bank_id,destination_account_ref,destination_account_type,destination_bank_id,amount,currency,transaction_type,channel,purpose_code,description,occurred_at,direction,source_ip,device_id,is_cross_border,source_country,destination_country,data_visibility,evidence_source,payment_reference
TXN-00018148,ACCT-SHB-000508,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000744,INTERNAL_SHB,BANK-SHB-001,1732902,VND,TRANSFER,MOBILE,RENT,RENT-405277,2025-11-12T19:58:02Z,INTERNAL,10.166.8.157,DEV-00000432,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-49522285
TXN-00018149,ACCT-SHB-000855,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001271,INTERNAL_SHB,BANK-SHB-001,2067307,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-742116,2025-11-12T20:01:16Z,INTERNAL,10.182.145.167,DEV-00000722,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-92812388
TXN-00018150,ACCT-SHB-001716,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000886,INTERNAL_SHB,BANK-SHB-001,1789898,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-110660,2025-11-12T20:04:30Z,INTERNAL,10.10.198.158,DEV-00001457,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-64417383
TXN-00018151,ACCT-SHB-000339,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000126,INTERNAL_SHB,BANK-SHB-001,1327608,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-119752,2025-11-12T20:07:45Z,INTERNAL,10.247.224.107,DEV-00000290,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-90191024
TXN-00018152,ACCT-SHB-000463,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002028,INTERNAL_SHB,BANK-SHB-001,2269141,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-429221,2025-11-12T20:10:59Z,INTERNAL,10.182.49.98,DEV-00000390,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-19219586
TXN-00018153,ACCT-SHB-002413,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002231,INTERNAL_SHB,BANK-SHB-001,1131301,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-266373,2025-11-12T20:14:13Z,INTERNAL,10.76.67.201,DEV-00002034,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-54193508
TXN-00018154,ACCT-SHB-000950,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000229,INTERNAL_SHB,BANK-SHB-001,1507688,VND,TRANSFER,INTERNET,PAYMENT,PAYMENT-681324,2025-11-12T20:17:28Z,INTERNAL,10.213.253.56,DEV-00000803,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-23813485
TXN-00018155,ACCT-SHB-001054,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002299,INTERNAL_SHB,BANK-SHB-001,2278429,VND,TRANSFER,MOBILE,RENT,RENT-999239,2025-11-12T20:20:42Z,INTERNAL,10.86.106.234,DEV-00000890,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-14654244
TXN-00018156,ACCT-SHB-000606,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000547,EXTERNAL,BANK-VCB-EXT,541170,VND,TRANSFER,ATM,PAYMENT,OUTBOUND-554073,2025-11-12T20:23:57Z,OUTBOUND,10.175.164.69,DEV-00000516,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-89064256
TXN-00018157,EXT-ACC-000687,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001253,INTERNAL_SHB,BANK-SHB-001,943026,VND,TRANSFER,MOBILE,UTILITIES,INBOUND-510711,2025-11-12T20:27:11Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-48568371
TXN-00018158,ACCT-SHB-000092,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001601,INTERNAL_SHB,BANK-SHB-001,2149230,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-739343,2025-11-12T20:30:25Z,INTERNAL,10.227.63.91,DEV-00000078,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-67673380
TXN-00018159,ACCT-SHB-000971,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000950,INTERNAL_SHB,BANK-SHB-001,7254528,VND,TRANSFER,INTERNET,INVOICE,INVOICE-419255,2025-11-12T20:33:40Z,INTERNAL,10.228.59.177,DEV-00000821,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-98629804
TXN-00018160,ACCT-SHB-001795,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000232,INTERNAL_SHB,BANK-SHB-001,255486,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-665769,2025-11-12T20:36:54Z,INTERNAL,10.9.38.56,DEV-00001524,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-50464471
TXN-00018161,ACCT-SHB-001096,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000360,EXTERNAL,BANK-VPB-EXT,1803464,VND,TRANSFER,MOBILE,RENT,OUTBOUND-630872,2025-11-12T20:40:09Z,OUTBOUND,10.178.114.187,DEV-00000923,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-27180229
TXN-00018162,ACCT-SHB-001342,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000794,EXTERNAL,BANK-VPB-EXT,465038,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-822995,2025-11-12T20:43:23Z,OUTBOUND,10.205.156.112,DEV-00001132,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-52275062
TXN-00018163,ACCT-SHB-000671,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001298,INTERNAL_SHB,BANK-SHB-001,1572046,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-236347,2025-11-12T20:46:37Z,INTERNAL,10.183.198.75,DEV-00000569,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-75205505
TXN-00018164,EXT-ACC-000503,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001632,INTERNAL_SHB,BANK-SHB-001,7523178,VND,TRANSFER,INTERNET,TRANSFER,INBOUND-256772,2025-11-12T20:49:52Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-73161823
TXN-00018165,ACCT-SHB-000940,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000684,INTERNAL_SHB,BANK-SHB-001,1783419,VND,TRANSFER,BRANCH,PAYMENT,PAYMENT-587295,2025-11-12T20:53:06Z,INTERNAL,10.148.71.25,DEV-00000794,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-68768503
TXN-00018166,EXT-ACC-000680,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001384,INTERNAL_SHB,BANK-SHB-001,1782217,VND,TRANSFER,MOBILE,CASH_OUT,INBOUND-496166,2025-11-12T20:56:21Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-23765041
TXN-00018167,ACCT-SHB-000273,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002251,INTERNAL_SHB,BANK-SHB-001,3791343,VND,TRANSFER,ATM,TRANSFER,TRANSFER-970870,2025-11-12T20:59:35Z,INTERNAL,10.15.241.156,DEV-00000233,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-38454243
TXN-00018168,EXT-ACC-000652,EXTERNAL,BANK-FOREIGN-JP-DEMO,ACCT-SHB-000356,INTERNAL_SHB,BANK-SHB-001,627527,VND,FX,SWIFT,FX,INBOUND-348104,2025-11-12T21:02:49Z,INBOUND,,,true,JP,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-11901938
TXN-00018169,ACCT-SHB-002255,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000571,INTERNAL_SHB,BANK-SHB-001,2716275,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-384130,2025-11-12T21:06:04Z,INTERNAL,10.69.48.213,DEV-00001903,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-12990779
TXN-00018170,EXT-ACC-000758,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-002412,INTERNAL_SHB,BANK-SHB-001,80414233,VND,TRANSFER,INTERNET,INVOICE,INBOUND-777159,2025-11-12T21:09:18Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-93724444
TXN-00018171,ACCT-SHB-001178,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000771,EXTERNAL,BANK-MBB-EXT,236306,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-724426,2025-11-12T21:12:33Z,OUTBOUND,10.170.117.223,DEV-00000989,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-59986962
TXN-00018172,ACCT-SHB-001911,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001666,INTERNAL_SHB,BANK-SHB-001,2534305,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-691843,2025-11-12T21:15:47Z,INTERNAL,10.33.53.152,DEV-00001617,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-64812880
TXN-00018173,ACCT-SHB-000594,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000250,EXTERNAL,BANK-FOREIGN-KR-DEMO,1720782,VND,FX,SWIFT,FX,OUTBOUND-586475,2025-11-12T21:19:01Z,OUTBOUND,10.94.31.161,DEV-00000505,true,VN,KR,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-76381997
TXN-00018174,ACCT-SHB-001579,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000198,INTERNAL_SHB,BANK-SHB-001,343749,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-153143,2025-11-12T21:22:16Z,INTERNAL,10.252.244.116,DEV-00001339,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-58702167
TXN-00018175,ACCT-SHB-000251,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000073,INTERNAL_SHB,BANK-SHB-001,353571,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-138911,2025-11-12T21:25:30Z,INTERNAL,10.218.146.83,DEV-00000214,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-67828917
TXN-00018176,ACCT-SHB-002482,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000634,EXTERNAL,BANK-VCB-EXT,609659,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-736822,2025-11-12T21:28:45Z,OUTBOUND,10.96.1.253,DEV-00000114,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-85153391
TXN-00018177,ACCT-SHB-000310,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000877,EXTERNAL,BANK-VPB-EXT,1576070,VND,TRANSFER,MOBILE,RENT,OUTBOUND-504580,2025-11-12T21:31:59Z,OUTBOUND,10.71.233.197,DEV-00000265,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-48628499
TXN-00018178,ACCT-SHB-002412,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002094,INTERNAL_SHB,BANK-SHB-001,61115016,VND,TRANSFER,SWIFT,GOODS,GOODS-181740,2025-11-12T21:35:13Z,INTERNAL,10.185.229.69,DEV-00002033,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-63373564
TXN-00018179,ACCT-SHB-002262,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000127,EXTERNAL,BANK-TCB-EXT,892441,VND,TRANSFER,ATM,UTILITIES,OUTBOUND-778825,2025-11-12T21:38:28Z,OUTBOUND,10.133.192.87,DEV-00001908,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-43545554
TXN-00018180,ACCT-SHB-002323,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000551,EXTERNAL,BANK-ACB-EXT,2818197,VND,TRANSFER,MOBILE,UTILITIES,OUTBOUND-497262,2025-11-12T21:41:42Z,OUTBOUND,10.114.114.124,DEV-00001956,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-72117992
TXN-00018181,ACCT-SHB-000374,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002124,INTERNAL_SHB,BANK-SHB-001,1703037,VND,TRANSFER,MOBILE,RENT,RENT-935160,2025-11-12T21:44:57Z,INTERNAL,10.243.101.182,DEV-00000316,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-85822506
TXN-00018182,EXT-ACC-000312,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001986,INTERNAL_SHB,BANK-SHB-001,341144,VND,TRANSFER,MOBILE,CASH_OUT,INBOUND-739444,2025-11-12T21:48:11Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-61554117
TXN-00018183,ACCT-SHB-001063,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001896,INTERNAL_SHB,BANK-SHB-001,7967387,VND,TRANSFER,MOBILE,TRANSFER,TRANSFER-495362,2025-11-12T21:51:25Z,INTERNAL,10.90.135.149,DEV-00000898,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-90087138
TXN-00018184,ACCT-SHB-001725,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002101,INTERNAL_SHB,BANK-SHB-001,2629464,VND,TRANSFER,MOBILE,RENT,RENT-142029,2025-11-12T21:54:40Z,INTERNAL,10.160.35.146,DEV-00001464,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-75042568
TXN-00018185,EXT-ACC-000742,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-001798,INTERNAL_SHB,BANK-SHB-001,1384869,VND,TRANSFER,ATM,TRANSFER,INBOUND-517513,2025-11-12T21:57:54Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-68268628
TXN-00018186,ACCT-SHB-001449,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001186,INTERNAL_SHB,BANK-SHB-001,2026286,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-814899,2025-11-12T22:01:09Z,INTERNAL,10.110.37.238,DEV-00001225,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-50883802
TXN-00018187,ACCT-SHB-002128,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000853,INTERNAL_SHB,BANK-SHB-001,1968888,VND,TRANSFER,INTERNET,RENT,RENT-512412,2025-11-12T22:04:23Z,INTERNAL,10.248.10.223,DEV-00001798,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-46512611
TXN-00018188,ACCT-SHB-002181,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000589,EXTERNAL,BANK-TCB-EXT,1819828,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-834860,2025-11-12T22:07:37Z,OUTBOUND,10.99.44.127,DEV-00001840,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-85732753
TXN-00018189,EXT-ACC-000284,EXTERNAL,BANK-MBB-EXT,ACCT-SHB-000793,INTERNAL_SHB,BANK-SHB-001,1897559,VND,TRANSFER,ATM,UTILITIES,INBOUND-867513,2025-11-12T22:10:52Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-69724533
TXN-00018190,ACCT-SHB-000783,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001433,INTERNAL_SHB,BANK-SHB-001,1542148,VND,TRANSFER,BRANCH,PAYMENT,PAYMENT-741313,2025-11-12T22:14:06Z,INTERNAL,10.38.214.139,DEV-00000664,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-25330482
TXN-00018191,ACCT-SHB-002377,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000666,INTERNAL_SHB,BANK-SHB-001,49010758,VND,TRANSFER,SWIFT,GOODS,GOODS-981409,2025-11-12T22:17:20Z,INTERNAL,10.47.94.87,DEV-00002004,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-93707652
TXN-00018192,ACCT-SHB-000965,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000793,INTERNAL_SHB,BANK-SHB-001,1261556,VND,TRANSFER,MOBILE,RENT,RENT-437315,2025-11-12T22:20:35Z,INTERNAL,10.122.217.139,DEV-00000817,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-93502141
TXN-00018193,EXT-ACC-000388,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-002051,INTERNAL_SHB,BANK-SHB-001,1726558,VND,TRANSFER,MOBILE,RENT,INBOUND-132878,2025-11-12T22:23:49Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-63079859
TXN-00018194,EXT-ACC-000304,EXTERNAL,BANK-VPB-EXT,ACCT-SHB-001572,INTERNAL_SHB,BANK-SHB-001,1971895,VND,TRANSFER,MOBILE,PAYMENT,INBOUND-596665,2025-11-12T22:27:04Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-31599822
TXN-00018195,ACCT-SHB-001040,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000801,EXTERNAL,BANK-FOREIGN-JP-DEMO,10356681,VND,FX,SWIFT,INVOICE,OUTBOUND-226959,2025-11-12T22:30:18Z,OUTBOUND,10.105.51.110,DEV-00000877,true,VN,JP,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-17666763
TXN-00018196,ACCT-SHB-001690,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001884,INTERNAL_SHB,BANK-SHB-001,1548017,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-184050,2025-11-12T22:33:32Z,INTERNAL,10.73.243.100,DEV-00001434,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-93052592
TXN-00018197,ACCT-SHB-001179,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000105,EXTERNAL,BANK-VPB-EXT,1765320,VND,TRANSFER,ATM,UTILITIES,OUTBOUND-364873,2025-11-12T22:36:47Z,OUTBOUND,10.187.47.231,DEV-00000990,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-64442568
TXN-00018198,ACCT-SHB-000309,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000161,EXTERNAL,BANK-TCB-EXT,3510696,VND,TRANSFER,ATM,UTILITIES,OUTBOUND-364367,2025-11-12T22:40:01Z,OUTBOUND,10.80.166.245,DEV-00000264,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-97059501
TXN-00018199,ACCT-SHB-001602,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000365,EXTERNAL,BANK-ACB-EXT,3586441,VND,TRANSFER,INTERNET,INVOICE,OUTBOUND-998861,2025-11-12T22:43:16Z,OUTBOUND,10.152.248.251,DEV-00001360,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-91271279
TXN-00018200,ACCT-SHB-000887,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000216,EXTERNAL,BANK-TCB-EXT,1997740,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-233273,2025-11-12T22:46:30Z,OUTBOUND,10.172.85.83,DEV-00000749,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-94561519
TXN-00018201,EXT-ACC-000966,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-000069,INTERNAL_SHB,BANK-SHB-001,1659198,VND,TRANSFER,ATM,TRANSFER,INBOUND-794220,2025-11-12T22:49:44Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-93363240
TXN-00018202,EXT-ACC-000299,EXTERNAL,BANK-ACB-EXT,ACCT-SHB-002236,INTERNAL_SHB,BANK-SHB-001,1990630,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-182695,2025-11-12T22:52:59Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-46357409
TXN-00018203,ACCT-SHB-002082,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001807,INTERNAL_SHB,BANK-SHB-001,1583782,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-292014,2025-11-12T22:56:13Z,INTERNAL,10.49.150.131,DEV-00001759,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-42712718
TXN-00018204,ACCT-SHB-001518,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000931,INTERNAL_SHB,BANK-SHB-001,209547,VND,TRANSFER,ATM,CASH_OUT,CASH_OUT-627005,2025-11-12T22:59:28Z,INTERNAL,10.197.195.63,DEV-00001286,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-74660752
TXN-00018205,EXT-ACC-000379,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-001648,INTERNAL_SHB,BANK-SHB-001,252225,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-815027,2025-11-12T23:02:42Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-55183277
TXN-00018206,ACCT-SHB-000036,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000665,EXTERNAL,BANK-VPB-EXT,1805686,VND,TRANSFER,MOBILE,PAYMENT,OUTBOUND-230189,2025-11-12T23:05:56Z,OUTBOUND,10.86.33.94,DEV-00000031,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-97805372
TXN-00018207,ACCT-SHB-000040,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000396,EXTERNAL,BANK-VCB-EXT,3786555,VND,TRANSFER,MOBILE,UTILITIES,OUTBOUND-586035,2025-11-12T23:09:11Z,OUTBOUND,10.199.249.196,DEV-00000034,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-22931154
TXN-00018208,ACCT-SHB-000753,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000563,INTERNAL_SHB,BANK-SHB-001,1337969,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-301683,2025-11-12T23:12:25Z,INTERNAL,10.217.61.115,DEV-00000641,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-54265284
TXN-00018209,ACCT-SHB-002003,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000259,EXTERNAL,BANK-TCB-EXT,1376402,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-157484,2025-11-12T23:15:40Z,OUTBOUND,10.207.175.238,DEV-00001694,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-64989504
TXN-00018210,ACCT-SHB-000803,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000732,EXTERNAL,BANK-ACB-EXT,1738907,VND,TRANSFER,MOBILE,TRANSFER,OUTBOUND-915974,2025-11-12T23:18:54Z,OUTBOUND,10.200.164.41,DEV-00000680,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-27865914
TXN-00018211,ACCT-SHB-002172,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000266,INTERNAL_SHB,BANK-SHB-001,1760761,VND,TRANSFER,MOBILE,PAYMENT,PAYMENT-253947,2025-11-12T23:22:08Z,INTERNAL,10.243.223.14,DEV-00001834,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-54974434
TXN-00018212,ACCT-SHB-001499,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-001724,INTERNAL_SHB,BANK-SHB-001,1539287,VND,TRANSFER,ATM,PAYMENT,PAYMENT-548185,2025-11-12T23:25:23Z,INTERNAL,10.200.148.43,DEV-00001270,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-96143134
TXN-00018213,ACCT-SHB-001654,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000338,INTERNAL_SHB,BANK-SHB-001,1390341,VND,TRANSFER,ATM,UTILITIES,UTILITIES-546970,2025-11-12T23:28:37Z,INTERNAL,10.142.216.101,DEV-00001404,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-47938633
TXN-00018214,ACCT-SHB-000246,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-000675,INTERNAL_SHB,BANK-SHB-001,1498865,VND,TRANSFER,MOBILE,UTILITIES,UTILITIES-169549,2025-11-12T23:31:52Z,INTERNAL,10.185.118.117,DEV-00000210,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-97073169
TXN-00018215,ACCT-SHB-001055,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000868,EXTERNAL,BANK-MBB-EXT,1564360,VND,TRANSFER,BRANCH,PAYMENT,OUTBOUND-608866,2025-11-12T23:35:06Z,OUTBOUND,10.247.33.163,DEV-00000891,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-55386238
TXN-00018216,ACCT-SHB-002156,INTERNAL_SHB,BANK-SHB-001,ACCT-SHB-002232,INTERNAL_SHB,BANK-SHB-001,8785218,VND,TRANSFER,INTERNET,TRANSFER,TRANSFER-943803,2025-11-12T23:38:20Z,INTERNAL,10.32.92.173,DEV-00001821,false,VN,VN,FULL_INTERNAL,SHB_TRANSACTION_LEDGER,PAYREF-18029293
TXN-00018217,EXT-ACC-000296,EXTERNAL,BANK-TCB-EXT,ACCT-SHB-000676,INTERNAL_SHB,BANK-SHB-001,2613198,VND,TRANSFER,MOBILE,TRANSFER,INBOUND-493983,2025-11-12T23:41:35Z,INBOUND,,,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-59160514
TXN-00018218,ACCT-SHB-001968,INTERNAL_SHB,BANK-SHB-001,EXT-ACC-000436,EXTERNAL,BANK-VCB-EXT,4774464,VND,TRANSFER,INTERNET,TRANSFER,OUTBOUND-576683,2025-11-12T23:44:49Z,OUTBOUND,10.128.177.70,DEV-00001666,false,VN,VN,PAYMENT_MESSAGE_ONLY,PAYMENT_MESSAGE,PAYREF-48856798
